START	717987.966408	(((Sklu:1,Scas:1)1:1,(Sbay:1,(Skud:1,Smik:1)1:1)1:1)1:1,((Spar:1,Scer:1)1:1,Calb:1)1:1)1:1;	1::0.0,6::1.0,3::1.0,2::1.0,1:Sklu:1.0,2:Scas:1.0,4::1.0,3:Sbay:1.0,5::1.0,4:Skud:1.0,5:Smik:1.0,8::1.0,7::1.0,6:Spar:1.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	730091.435111	((Spar:2,Calb:1)1:1,(((Skud:1,Smik:1)1:1,Sbay:1)1:1,((Sklu:0.5,Scer:1)1:0.5,Scas:1)1:1)1:1)1:1;	1::0.0,3::1.0,2::1.0,1:Spar:2.0,2:Calb:1.0,4::1.0,6::1.0,5::1.0,3:Skud:1.0,8::1.0,7::0.5,4:Sklu:0.5,5:Smik:1.0,6:Sbay:1.0,7:Scer:1.0,8:Scas:1.0;
NEIGHBOUR	734103.731342	(((Smik:2,Sbay:1)1:1,(((Scer:0.5,Skud:1)1:0.5,Sklu:0.5)1:0.5,Scas:1)1:1)1:1,(Calb:1,Spar:2)1:1)1:1;	1::0.0,2::1.0,4::1.0,5::1.0,1:Smik:2.0,3::1.0,2:Calb:1.0,3:Spar:2.0,6::1.0,8::0.5,7::0.5,4:Scer:0.5,5:Sbay:1.0,6:Scas:1.0,7:Skud:1.0,8:Sklu:0.5;
NEIGHBOUR	735322.04701	(((((Scer:0.5,Skud:1)1:0.5,Sklu:0.5)1:0.5,Scas:1)1:1,Smik:3)1:1,(Calb:1,(Spar:1,Sbay:1)1:1)1:1)1:1;	1::0.0,4::1.0,2::1.0,8::1.0,3::0.5,5::0.5,1:Scer:0.5,2:Smik:3.0,3:Sklu:0.5,6::1.0,4:Calb:1.0,5:Skud:1.0,7::1.0,6:Spar:1.0,7:Sbay:1.0,8:Scas:1.0;
NEIGHBOUR	735345.243968	((((Scas:1,(Scer:0.5,Skud:1)1:1)1:1,Smik:3)1:0.5,Sklu:0.5)1:0.5,((Sbay:1,Spar:1)1:1,Calb:1)1:1)1:1;	1::0.0,3::1.0,7::0.5,2::0.5,5::1.0,1:Scas:1.0,2:Smik:3.0,6::1.0,4::1.0,3:Sbay:1.0,4:Spar:1.0,8::1.0,5:Scer:0.5,6:Calb:1.0,7:Sklu:0.5,8:Skud:1.0;
REORDER	735345.243968	(((Sbay:1,Spar:1)1:1,Calb:1)1:1,(Sklu:0.5,((Scas:1,(Skud:1,Scer:0.5)1:1)1:1,Smik:3)1:0.5)1:0.5)1:1;	1::0.0,2::1.0,4::1.0,6::1.0,1:Sbay:1.0,3::0.5,2:Sklu:0.5,8::0.5,5::1.0,3:Scas:1.0,4:Calb:1.0,7::1.0,5:Skud:1.0,6:Spar:1.0,7:Scer:0.5,8:Smik:3.0;
REORDER	735345.243968	((Sklu:0.5,((Scas:1,(Skud:1,Scer:0.5)1:1)1:1,Smik:3)1:0.5)1:0.5,(Calb:1,(Spar:1,Sbay:1)1:1)1:1)1:1;	1::0.0,2::1.0,3::0.5,1:Sklu:0.5,4::1.0,2:Calb:1.0,5::0.5,7::1.0,3:Scas:1.0,6::1.0,4:Spar:1.0,5:Smik:3.0,6:Sbay:1.0,8::1.0,7:Skud:1.0,8:Scer:0.5;
REORDER	735345.243968	(((Spar:1,Sbay:1)1:1,Calb:1)1:1,((((Scer:0.5,Skud:1)1:1,Scas:1)1:1,Smik:3)1:0.5,Sklu:0.5)1:0.5)1:1;	1::0.0,2::1.0,4::1.0,3::1.0,1:Spar:1.0,5::0.5,7::0.5,6::1.0,8::1.0,2:Scer:0.5,3:Sbay:1.0,4:Calb:1.0,5:Sklu:0.5,6:Scas:1.0,7:Smik:3.0,8:Skud:1.0;
REORDER	735345.243968	(((Sbay:1,Spar:1)1:1,Calb:1)1:1,(((Scas:1,(Skud:1,Scer:0.5)1:1)1:1,Smik:3)1:0.5,Sklu:0.5)1:0.5)1:1;	1::0.0,2::1.0,6::1.0,3::1.0,1:Sbay:1.0,4::0.5,8::0.5,5::1.0,2:Scas:1.0,3:Spar:1.0,4:Sklu:0.5,7::1.0,5:Skud:1.0,6:Calb:1.0,7:Scer:0.5,8:Smik:3.0;
REORDER	735345.243968	(((Sbay:1,Spar:1)1:1,Calb:1)1:1,((((Skud:1,Scer:0.5)1:1,Scas:1)1:1,Smik:3)1:0.5,Sklu:0.5)1:0.5)1:1;	1::0.0,3::1.0,8::1.0,2::1.0,1:Sbay:1.0,2:Spar:1.0,7::0.5,5::0.5,6::1.0,4::1.0,3:Skud:1.0,4:Scer:0.5,5:Smik:3.0,6:Scas:1.0,7:Sklu:0.5,8:Calb:1.0;
